,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
80164,City Hotel,0,47,2015,November,46,11,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-12
80165,City Hotel,0,2,2015,November,46,11,0,1,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,19.0,,0,Transient,90.0,0,0,Check-Out,2015-11-12
80182,City Hotel,0,9,2015,November,46,11,0,2,1,0.0,0,BB,FRA,Corporate,Direct,0,0,0,A,A,0,No Deposit,,91.0,0,Transient,79.0,0,1,Check-Out,2015-11-13
80209,City Hotel,0,8,2015,November,46,11,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,9.0,,0,Contract,107.0,0,1,Check-Out,2015-11-14
80210,City Hotel,0,50,2015,November,46,11,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,Check-Out,2015-11-14
80220,City Hotel,0,44,2015,November,46,11,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Group,60.0,0,1,Check-Out,2015-11-14
80221,City Hotel,0,44,2015,November,46,11,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Group,60.0,0,1,Check-Out,2015-11-14
80228,City Hotel,0,47,2015,November,46,11,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,Check-Out,2015-11-14
80229,City Hotel,0,37,2015,November,46,11,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.95,0,1,Check-Out,2015-11-15
80237,City Hotel,0,28,2015,November,46,11,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,85.6,0,0,Check-Out,2015-11-15
80238,City Hotel,0,19,2015,November,46,11,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Contract,99.45,0,1,Check-Out,2015-11-15
80250,City Hotel,0,51,2015,November,46,11,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,28.0,,0,Transient,69.0,0,1,Check-Out,2015-11-15
80251,City Hotel,0,51,2015,November,46,11,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,1,Check-Out,2015-11-15
80537,City Hotel,0,20,2015,November,46,11,2,5,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,68.85,0,1,Check-Out,2015-11-18
80541,City Hotel,0,20,2015,November,46,11,2,5,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,68.85,0,1,Check-Out,2015-11-18
3034,Resort Hotel,0,49,2015,November,46,12,0,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,68.0,0,2,Check-Out,2015-11-14
3035,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3036,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3037,Resort Hotel,0,33,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,3,No Deposit,324.0,324.0,0,Transient-Party,36.0,0,0,Check-Out,2015-11-14
3038,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3039,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3040,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3041,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3042,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3043,Resort Hotel,0,41,2015,November,46,12,0,3,2,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Check-Out,2015-11-15
3044,Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,E,2,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
3045,Resort Hotel,0,70,2015,November,46,12,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,66.0,1,0,Check-Out,2015-11-15
3046,Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,C,2,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
3047,Resort Hotel,0,21,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
3048,Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,3,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
3049,Resort Hotel,0,21,2015,November,46,12,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
3050,Resort Hotel,1,33,2015,November,46,12,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,324.0,324.0,0,Transient-Party,36.0,0,0,Canceled,2015-11-09
3051,Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,E,4,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
3052,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3053,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3054,Resort Hotel,1,41,2015,November,46,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10
3055,Resort Hotel,0,49,2015,November,46,12,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,68.0,0,2,Check-Out,2015-11-14
3056,Resort Hotel,0,2,2015,November,46,12,0,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,78.0,0,1,Check-Out,2015-11-15
3057,Resort Hotel,1,3,2015,November,46,12,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Canceled,2015-11-12
3058,Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,C,1,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15
3059,Resort Hotel,0,3,2015,November,46,12,0,3,2,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,104.0,1,0,Check-Out,2015-11-15
3060,Resort Hotel,0,2,2015,November,46,12,0,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,78.0,0,1,Check-Out,2015-11-15
3061,Resort Hotel,0,21,2015,November,46,12,0,3,2,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,A,D,2,No Deposit,334.0,281.0,0,Transient-Party,48.0,0,0,Check-Out,2015-11-15
3062,Resort Hotel,0,33,2015,November,46,12,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,C,2,No Deposit,334.0,281.0,0,Transient-Party,40.0,1,0,Check-Out,2015-11-15
3063,Resort Hotel,0,82,2015,November,46,12,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,77.1,1,1,Check-Out,2015-11-16
3064,Resort Hotel,1,41,2015,November,46,12,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Canceled,2015-11-09
3065,Resort Hotel,1,41,2015,November,46,12,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Canceled,2015-10-23
3066,Resort Hotel,1,41,2015,November,46,12,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Canceled,2015-11-09
3067,Resort Hotel,1,41,2015,November,46,12,1,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Canceled,2015-10-23
3068,Resort Hotel,0,33,2015,November,46,12,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,F,4,No Deposit,324.0,324.0,0,Transient-Party,36.0,0,0,Check-Out,2015-11-14
14141,Resort Hotel,0,0,2015,November,46,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,2,A,F,0,No Deposit,,154.0,0,Transient,25.0,0,1,Check-Out,2015-11-13
15046,Resort Hotel,0,0,2015,November,46,12,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,F,0,No Deposit,,,0,Transient,45.0,0,1,Check-Out,2015-11-13
15233,Resort Hotel,0,0,2015,November,46,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,F,0,No Deposit,47.0,,0,Transient,35.0,0,0,Check-Out,2015-11-13
17992,Resort Hotel,0,0,2015,November,46,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,2,A,F,0,No Deposit,88.0,,0,Transient,35.0,0,0,Check-Out,2015-11-13
18194,Resort Hotel,0,33,2015,November,46,12,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,C,4,No Deposit,324.0,324.0,0,Transient-Party,36.0,0,0,Check-Out,2015-11-14
18195,Resort Hotel,0,21,2015,November,46,12,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,B,1,No Deposit,324.0,324.0,0,Transient-Party,48.0,0,0,Check-Out,2015-11-14
18204,Resort Hotel,0,14,2015,November,46,12,0,3,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,F,2,No Deposit,185.0,281.0,0,Transient-Party,58.2,1,0,Check-Out,2015-11-15
18255,Resort Hotel,0,41,2015,November,46,12,0,3,2,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,D,3,No Deposit,185.0,281.0,0,Transient-Party,49.2,1,0,Check-Out,2015-11-15
18256,Resort Hotel,0,41,2015,November,46,12,0,3,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Check-Out,2015-11-15
18609,Resort Hotel,0,112,2015,November,46,12,4,9,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314.0,,0,Contract,66.42,0,1,Check-Out,2015-11-25
45595,City Hotel,0,77,2015,November,46,12,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,1,Check-Out,2015-11-15
45596,City Hotel,0,66,2015,November,46,12,2,8,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,46.63,0,0,Check-Out,2015-11-22
77148,City Hotel,0,1,2015,November,46,12,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,1,6,A,F,0,No Deposit,,45.0,0,Transient,0.0,0,1,Check-Out,2015-11-13
77801,City Hotel,1,48,2015,November,46,12,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Contract,115.2,0,2,Canceled,2015-09-28
77802,City Hotel,1,48,2015,November,46,12,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Contract,115.2,0,2,Canceled,2015-09-28
77803,City Hotel,1,48,2015,November,46,12,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Contract,115.2,0,2,Canceled,2015-09-28
80168,City Hotel,1,17,2015,November,46,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Canceled,2015-11-12
80181,City Hotel,0,0,2015,November,46,12,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,79.0,1,1,Check-Out,2015-11-13
80192,City Hotel,0,2,2015,November,46,12,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,100.0,1,1,Check-Out,2015-11-13
80199,City Hotel,0,1,2015,November,46,12,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,71.1,0,0,Check-Out,2015-11-13
80205,City Hotel,0,0,2015,November,46,12,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,139.0,0,Transient,84.0,0,0,Check-Out,2015-11-13
80219,City Hotel,0,0,2015,November,46,12,0,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,0,Check-Out,2015-11-14
80256,City Hotel,0,23,2015,November,46,12,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.95,0,1,Check-Out,2015-11-16
80267,City Hotel,0,63,2015,November,46,12,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,85.0,0,1,Check-Out,2015-11-16
80272,City Hotel,0,9,2015,November,46,12,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Contract,107.0,0,1,Check-Out,2015-11-16
80338,City Hotel,0,61,2015,November,46,12,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,81.9,0,1,Check-Out,2015-11-16
80349,City Hotel,0,52,2015,November,46,12,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,Check-Out,2015-11-17
80360,City Hotel,0,51,2015,November,46,12,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,Check-Out,2015-11-17
80367,City Hotel,0,49,2015,November,46,12,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,Check-Out,2015-11-17
80368,City Hotel,0,50,2015,November,46,12,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,Check-Out,2015-11-17
3069,Resort Hotel,0,42,2015,November,46,13,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,240.0,,0,Transient-Party,0.0,0,2,Check-Out,2015-11-13
3070,Resort Hotel,0,42,2015,November,46,13,0,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,,0,Transient-Party,0.0,0,2,Check-Out,2015-11-13
3071,Resort Hotel,0,2,2015,November,46,13,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Check-Out,2015-11-14
3072,Resort Hotel,0,1,2015,November,46,13,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient,78.0,0,1,Check-Out,2015-11-14
3073,Resort Hotel,1,43,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0,1,Canceled,2015-11-05
3074,Resort Hotel,0,31,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,78.0,0,0,Check-Out,2015-11-15
3075,Resort Hotel,0,3,2015,November,46,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,78.0,0,1,Check-Out,2015-11-14
3076,Resort Hotel,1,44,2015,November,46,13,0,2,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,65.25,0,1,No-Show,2015-11-13
3077,Resort Hotel,0,2,2015,November,46,13,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,51.0,0,0,Check-Out,2015-11-15
3078,Resort Hotel,0,15,2015,November,46,13,0,2,2,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,E,E,0,No Deposit,185.0,281.0,0,Transient-Party,58.2,1,0,Check-Out,2015-11-15
18197,Resort Hotel,0,109,2015,November,46,13,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,80.8,1,2,Check-Out,2015-11-14
18198,Resort Hotel,0,109,2015,November,46,13,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,F,F,1,No Deposit,,,0,Transient,74.8,0,2,Check-Out,2015-11-14
18207,Resort Hotel,0,15,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Check-Out,2015-11-15
18234,Resort Hotel,0,2,2015,November,46,13,0,2,4,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,,,0,Transient,129.0,0,0,Check-Out,2015-11-15
18244,Resort Hotel,0,8,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,78.0,0,0,Check-Out,2015-11-15
45597,City Hotel,1,67,2015,November,46,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,No-Show,2015-11-13
45598,City Hotel,0,67,2015,November,46,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2015-11-14
45599,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45600,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45601,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45602,City Hotel,1,79,2015,November,46,13,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,70.0,0,0,Canceled,2015-11-03
45603,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45604,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45605,City Hotel,1,72,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,1,Canceled,2015-10-28
45606,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45607,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45608,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45609,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45610,City Hotel,1,79,2015,November,46,13,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,70.0,0,0,Canceled,2015-11-03
45611,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45612,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45613,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45614,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45615,City Hotel,1,79,2015,November,46,13,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,70.0,0,0,Canceled,2015-11-03
45616,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45617,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
45618,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
78534,City Hotel,1,36,2015,November,46,13,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,1,Canceled,2015-10-12
78598,City Hotel,1,32,2015,November,46,13,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,9.0,,0,Contract,159.3,0,1,Canceled,2015-10-13
79771,City Hotel,1,21,2015,November,46,13,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Contract,82.45,0,1,Canceled,2015-11-04
79773,City Hotel,1,21,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,1,0,G,G,0,No Deposit,,,0,Transient,0.0,0,1,Canceled,2015-11-04
80000,City Hotel,1,23,2015,November,46,13,1,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Contract,101.0,0,2,Canceled,2015-11-09
80001,City Hotel,1,23,2015,November,46,13,1,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Contract,101.0,0,2,Canceled,2015-11-09
80002,City Hotel,1,23,2015,November,46,13,1,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Contract,117.0,0,2,Canceled,2015-11-09
80003,City Hotel,1,23,2015,November,46,13,1,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Contract,126.0,0,2,Canceled,2015-11-09
80216,City Hotel,0,2,2015,November,46,13,0,1,1,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.0,0,0,Check-Out,2015-11-14
80242,City Hotel,0,10,2015,November,46,13,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Contract,12.0,0,0,Check-Out,2015-11-15
80243,City Hotel,0,4,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,14.0,,0,Transient,104.0,1,1,Check-Out,2015-11-15
80245,City Hotel,0,28,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,86.0,,0,Transient,85.6,0,1,Check-Out,2015-11-15
80246,City Hotel,0,36,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.3,0,1,Check-Out,2015-11-15
80254,City Hotel,0,50,2015,November,46,13,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,Check-Out,2015-11-16
80255,City Hotel,0,2,2015,November,46,13,1,2,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,91.0,0,0,Check-Out,2015-11-16
